stage,fold,search_method,config_name,model_name,cv_accuracy_mean,cv_accuracy_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_f1_score_mean,cv_f1_score_std,cv_auc_mean,cv_auc_std,test_accuracy,test_precision,test_recall,test_f1_score,test_auc,elapsed_seconds,saved_model_path,feature_subset,top_k_pixels,reduced_feature_ratio,fs_source_model,fs_source_config,fs_source_fold,branch_importance_path,explainability_policy
cv,10,none,custom_params,LightGBM,0.8374009178139341,0.01277551443129709,0.8514145046421543,0.011269840960739633,0.8165413533834587,0.0223062833305346,0.8334790600631402,0.014418573333459465,0.9216509433193378,0.009228659654847059,0.8428428428428428,0.8553590010405827,0.8244734202607823,0.839632277834525,0.9196320229419528,7.272302627563477,outputs\models\feature_selection\fs_xgboost\cv_10\custom_params\LightGBM.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,custom_params,XGBoost,0.8371512322734244,0.014864496935490985,0.8513690025384408,0.014421949517472268,0.8160394705356355,0.02330064344478776,0.833187780654978,0.01637403355438125,0.9210581389194298,0.008542168418098083,0.8313313313313313,0.8495762711864406,0.8044132397191575,0.8263781555899021,0.913331402799808,14.586264848709106,outputs\models\feature_selection\fs_xgboost\cv_10\custom_params\XGBoost.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,paper_params,XGBoost,0.8372752908554238,0.009727411877695075,0.8534048375386851,0.014172177500375705,0.8137945365927381,0.012341540159417044,0.8330336896876837,0.009825677844357249,0.9202225431053259,0.009285623375341397,0.8413413413413413,0.8571428571428571,0.8184553660982948,0.8373524884556183,0.914216174998522,11.27441930770874,outputs\models\feature_selection\fs_xgboost\cv_10\paper_params\XGBoost.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,custom_params,RandomForest,0.826510581836318,0.012467857320884361,0.8477574664001526,0.015422449808321035,0.7952223523633203,0.019871332482646276,0.8204867350582772,0.013669325607071302,0.9131853620606799,0.00793848746549414,0.8288288288288288,0.8465608465608465,0.802407221664995,0.82389289392379,0.9087522307181284,15.27675724029541,outputs\models\feature_selection\fs_xgboost\cv_10\custom_params\RandomForest.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,paper_params,RandomForest,0.8245079218697559,0.010644730998261128,0.8433958513914144,0.014050378769620515,0.7962210803390385,0.01597497777959372,0.8190098092155136,0.011441324398468395,0.9123830663545919,0.008292120160756212,0.8258258258258259,0.8500539374325782,0.7903711133400201,0.8191268191268192,0.9061785756871013,7.64793586730957,outputs\models\feature_selection\fs_xgboost\cv_10\paper_params\RandomForest.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,paper_params,LogisticRegression,0.8012267841066999,0.0173752060934016,0.8294405283404416,0.019164803471199865,0.7573267339202278,0.022515184711024913,0.7916284676311827,0.018871529613456638,0.8855281311941932,0.012487054092218397,0.8078078078078078,0.827807486631016,0.7763289869608826,0.8012422360248447,0.8846950441734793,6.417569160461426,outputs\models\feature_selection\fs_xgboost\cv_10\paper_params\LogisticRegression.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,custom_params,LogisticRegression,0.8004749044074517,0.018233059457735103,0.8261257574947489,0.01927801973805055,0.7600804775758493,0.026716459974169,0.7915353357399392,0.020292319952999887,0.8825761159750967,0.013226240113116175,0.8013013013013013,0.8225806451612904,0.7673019057171514,0.7939802802283342,0.8817060572326371,5.936467170715332,outputs\models\feature_selection\fs_xgboost\cv_10\custom_params\LogisticRegression.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,paper_params,DecisionTree,0.7640504578091034,0.012975212797282533,0.751706559780781,0.01872512494425894,0.7879516630772913,0.013565238150097235,0.7691970542248552,0.010811484957489943,0.8221671902134376,0.010381265308462296,0.7652652652652653,0.7629482071713147,0.7683049147442327,0.7656171914042978,0.8206497614722289,1.6474180221557617,outputs\models\feature_selection\fs_xgboost\cv_10\paper_params\DecisionTree.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,paper_params,GaussianNB,0.7476521403634242,0.01270977146140898,0.8549893455962811,0.017888840090990028,0.5954641629198625,0.028166045610542506,0.7015097693465668,0.01974008804227583,0.807895436369483,0.018538953417163707,0.7602602602602603,0.8627450980392157,0.6178535606820461,0.7200467562828755,0.811365164424342,0.6806545257568359,outputs\models\feature_selection\fs_xgboost\cv_10\paper_params\GaussianNB.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,custom_params,GaussianNB,0.7476521403634242,0.01270977146140898,0.8549893455962811,0.017888840090990028,0.5954641629198625,0.028166045610542506,0.7015097693465668,0.01974008804227583,0.807895436369483,0.018538953417163707,0.7602602602602603,0.8627450980392157,0.6178535606820461,0.7200467562828755,0.811365164424342,0.6875815391540527,outputs\models\feature_selection\fs_xgboost\cv_10\custom_params\GaussianNB.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,10,none,custom_params,DecisionTree,0.7516576171341998,0.020440473036762313,0.753390200273185,0.02444620744942374,0.7472903363937482,0.020371763052395197,0.7501701273702339,0.019618177805043744,0.7516514026108392,0.02042871785765788,0.7757757757757757,0.7764350453172205,0.7733199598796389,0.7748743718592965,0.7757708690507085,5.5628297328948975,outputs\models\feature_selection\fs_xgboost\cv_10\custom_params\DecisionTree.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,15,none,paper_params,LightGBM,0.8396481353477504,0.010754328323302136,0.8525779801495752,0.012104725765569773,0.8205561072492552,0.017904952774381255,0.83613833647763,0.011722046587394872,0.923423708057418,0.007759969138445887,0.8428428428428428,0.8553590010405827,0.8244734202607823,0.839632277834525,0.9196320229419528,10.717305421829224,outputs\models\feature_selection\fs_xgboost\cv_15\paper_params\LightGBM.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,15,none,custom_params,LightGBM,0.8396481353477504,0.010754328323302136,0.8525779801495752,0.012104725765569773,0.8205561072492552,0.017904952774381255,0.83613833647763,0.011722046587394872,0.923423708057418,0.007759969138445887,0.8428428428428428,0.8553590010405827,0.8244734202607823,0.839632277834525,0.9196320229419528,6.478477716445923,outputs\models\feature_selection\fs_xgboost\cv_15\custom_params\LightGBM.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,15,none,paper_params,XGBoost,0.8412765027014063,0.014980037922819172,0.8559710427901525,0.019999109522206272,0.8203111552466071,0.022530697138269464,0.8375032676550291,0.01567309049779021,0.9222469209004452,0.009341078113079802,0.8413413413413413,0.8571428571428571,0.8184553660982948,0.8373524884556183,0.914216174998522,16.606197118759155,outputs\models\feature_selection\fs_xgboost\cv_15\paper_params\XGBoost.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,15,none,custom_params,XGBoost,0.8385205509082273,0.010929431994973236,0.8542190121981208,0.012668520014494283,0.8157942024873504,0.02454906819520145,0.8342903602964876,0.012865969516013182,0.9219463850933989,0.009643528687586693,0.8313313313313313,0.8495762711864406,0.8044132397191575,0.8263781555899021,0.913331402799808,12.33441424369812,outputs\models\feature_selection\fs_xgboost\cv_15\custom_params\XGBoost.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,15,none,custom_params,RandomForest,0.8300117084455982,0.01159586798768178,0.8489323945908042,0.021091911199462278,0.8027493261455525,0.013741253480736225,0.8249604953025563,0.010665946974099129,0.9142375114144746,0.00780551124867434,0.8288288288288288,0.8465608465608465,0.802407221664995,0.82389289392379,0.9087522307181284,13.582169771194458,outputs\models\feature_selection\fs_xgboost\cv_15\custom_params\RandomForest.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,15,none,paper_params,RandomForest,0.8246286447826884,0.01289920483659523,0.8456233102275001,0.01832302961428068,0.7939669929540834,0.02613296263402647,0.8185984629958739,0.014495065993944652,0.9115361580053419,0.008560954183947471,0.8258258258258259,0.8500539374325782,0.7903711133400201,0.8191268191268192,0.9061785756871013,11.558488368988037,outputs\models\feature_selection\fs_xgboost\cv_15\paper_params\RandomForest.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,15,none,paper_params,LogisticRegression,0.8041003070528103,0.013914711891327357,0.832308607363703,0.01646915492870989,0.7608492930439306,0.024188482577384703,0.7947259426835287,0.015933775544314965,0.8862430924781487,0.01174197839248337,0.8078078078078078,0.827807486631016,0.7763289869608826,0.8012422360248447,0.8846950441734793,9.824212551116943,outputs\models\feature_selection\fs_xgboost\cv_15\paper_params\LogisticRegression.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,15,none,custom_params,LogisticRegression,0.8025972529823621,0.01641081033769948,0.8284570862243937,0.020561893254495596,0.762600841726959,0.025728716315409884,0.7938712023743631,0.01799453330986325,0.8831800784044909,0.011783468480789674,0.8013013013013013,0.8225806451612904,0.7673019057171514,0.7939802802283342,0.8817060572326371,8.355854272842407,outputs\models\feature_selection\fs_xgboost\cv_15\custom_params\LogisticRegression.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,15,none,paper_params,DecisionTree,0.7659239562320436,0.012944461504754137,0.7598321681267964,0.0195491189969736,0.7774067243580647,0.026279039392362293,0.768063879688867,0.013224308822363903,0.8228132982722495,0.010544536403479297,0.7652652652652653,0.7629482071713147,0.7683049147442327,0.7656171914042978,0.8206497614722289,2.4879343509674072,outputs\models\feature_selection\fs_xgboost\cv_15\paper_params\DecisionTree.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,15,none,paper_params,GaussianNB,0.7476493767251148,0.01775501781334007,0.8543172382925504,0.020997576348358374,0.5959701139641556,0.03440796102741505,0.7015499375698544,0.025761827151185933,0.8074270706291526,0.02484535498426462,0.7602602602602603,0.8627450980392157,0.6178535606820461,0.7200467562828755,0.811365164424342,0.9392380714416504,outputs\models\feature_selection\fs_xgboost\cv_15\paper_params\GaussianNB.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,15,none,custom_params,GaussianNB,0.7476493767251148,0.01775501781334007,0.8543172382925504,0.020997576348358374,0.5959701139641556,0.03440796102741505,0.7015499375698544,0.025761827151185933,0.8074270706291526,0.02484535498426462,0.7602602602602603,0.8627450980392157,0.6178535606820461,0.7200467562828755,0.811365164424342,0.7551944255828857,outputs\models\feature_selection\fs_xgboost\cv_15\custom_params\GaussianNB.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,15,none,custom_params,DecisionTree,0.7475242985512562,0.02175549936064255,0.7503569421607782,0.026054348280338077,0.7415018678772403,0.027952626888477747,0.7455116649764496,0.021177640866838685,0.7474924131047002,0.02174890496388102,0.7757757757757757,0.7764350453172205,0.7733199598796389,0.7748743718592965,0.7757708690507085,5.948610067367554,outputs\models\feature_selection\fs_xgboost\cv_15\custom_params\DecisionTree.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,custom_params,XGBoost,0.8452819548872181,0.013196785228121228,0.8578315289051188,0.017654038856833035,0.8273291457286434,0.021145739838686672,0.8420787681527692,0.013910046926370802,0.924621070558014,0.010412363773620393,0.8313313313313313,0.8495762711864406,0.8044132397191575,0.8263781555899021,0.913331402799808,21.2729811668396,outputs\models\feature_selection\fs_xgboost\cv_20\custom_params\XGBoost.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,paper_params,LightGBM,0.8366409774436091,0.016044290465864704,0.8478006067650374,0.015651425415673936,0.819791457286432,0.025706742332478664,0.8333740763163824,0.0175766556971138,0.9224198041201029,0.011391008724165687,0.8428428428428428,0.8553590010405827,0.8244734202607823,0.839632277834525,0.9196320229419528,10.245250940322876,outputs\models\feature_selection\fs_xgboost\cv_20\paper_params\LightGBM.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,custom_params,LightGBM,0.8366409774436091,0.016044290465864704,0.8478006067650374,0.015651425415673936,0.819791457286432,0.025706742332478664,0.8333740763163824,0.0175766556971138,0.9224198041201029,0.011391008724165687,0.8428428428428428,0.8553590010405827,0.8244734202607823,0.839632277834525,0.9196320229419528,10.338187456130981,outputs\models\feature_selection\fs_xgboost\cv_20\custom_params\LightGBM.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,paper_params,XGBoost,0.8391491228070175,0.014612378853430485,0.8556012869953544,0.018027541075163623,0.8155389447236182,0.023798500355351335,0.8348422944949574,0.01568965401169345,0.9217610725893147,0.012137190663332017,0.8413413413413413,0.8571428571428571,0.8184553660982948,0.8373524884556183,0.914216174998522,16.010229110717773,outputs\models\feature_selection\fs_xgboost\cv_20\paper_params\XGBoost.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,custom_params,RandomForest,0.8296356516290725,0.018121822502870102,0.8494109279147516,0.023602187743170217,0.8009824120603015,0.024104324621171035,0.8242293256425413,0.01891447985116934,0.9136969198604966,0.011496713014146292,0.8288288288288288,0.8465608465608465,0.802407221664995,0.82389289392379,0.9087522307181284,23.250097036361694,outputs\models\feature_selection\fs_xgboost\cv_20\custom_params\RandomForest.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,paper_params,RandomForest,0.8286306390977444,0.0153354397180273,0.8477228760022543,0.022086942827610315,0.8009861809045227,0.02370618776794208,0.8233629639339277,0.016006641144242113,0.9122422836977174,0.011743940403412086,0.8258258258258259,0.8500539374325782,0.7903711133400201,0.8191268191268192,0.9061785756871013,12.211270093917847,outputs\models\feature_selection\fs_xgboost\cv_20\paper_params\RandomForest.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,paper_params,LogisticRegression,0.8054727443609023,0.017670099812492995,0.8331988347768432,0.017643180988542773,0.7628316582914574,0.028473004465339635,0.7962290399821306,0.020014570102300233,0.886412816164154,0.014893951410665799,0.8078078078078078,0.827807486631016,0.7763289869608826,0.8012422360248447,0.8846950441734793,10.67647910118103,outputs\models\feature_selection\fs_xgboost\cv_20\paper_params\LogisticRegression.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,custom_params,LogisticRegression,0.8028408521303259,0.020235181921335093,0.8285985816865947,0.021558862947984453,0.7628316582914574,0.03319405786261955,0.7939911594095669,0.0226845908806838,0.8838215423510588,0.015283632338824734,0.8013013013013013,0.8225806451612904,0.7673019057171514,0.7939802802283342,0.8817060572326371,10.453447580337524,outputs\models\feature_selection\fs_xgboost\cv_20\custom_params\LogisticRegression.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,paper_params,DecisionTree,0.7610360275689223,0.019210351513488624,0.7517003896286687,0.026636474370171862,0.7801620603015076,0.025129128493613023,0.7651449169778004,0.016683083795846966,0.820057033472712,0.014766876503648246,0.7652652652652653,0.7629482071713147,0.7683049147442327,0.7656171914042978,0.8206497614722289,2.412106990814209,outputs\models\feature_selection\fs_xgboost\cv_20\paper_params\DecisionTree.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,paper_params,GaussianNB,0.7476469298245614,0.01825083974520896,0.8534518055156051,0.024783867066578227,0.5972273869346734,0.036161871455099956,0.7019514572009646,0.026312963856433367,0.8075718235143379,0.024285352386893434,0.7602602602602603,0.8627450980392157,0.6178535606820461,0.7200467562828755,0.811365164424342,0.9611141681671143,outputs\models\feature_selection\fs_xgboost\cv_20\paper_params\GaussianNB.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,custom_params,GaussianNB,0.7476469298245614,0.01825083974520896,0.8534518055156051,0.024783867066578227,0.5972273869346734,0.036161871455099956,0.7019514572009646,0.026312963856433367,0.8075718235143379,0.024285352386893434,0.7602602602602603,0.8627450980392157,0.6178535606820461,0.7200467562828755,0.811365164424342,0.9557003974914551,outputs\models\feature_selection\fs_xgboost\cv_20\custom_params\GaussianNB.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,custom_params,DecisionTree,0.7492788220551378,0.023555273202501812,0.7532175278533602,0.02852102350550052,0.7410175879396985,0.028866646531729823,0.746711691940557,0.023607155641240843,0.7492575501887547,0.023542451378202454,0.7757757757757757,0.7764350453172205,0.7733199598796389,0.7748743718592965,0.7757708690507085,7.879121541976929,outputs\models\feature_selection\fs_xgboost\cv_20\custom_params\DecisionTree.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
